"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON.MEASURE","ITEM.MEASURE","MEASURE.DIFFERENCE","LOG.PROBABILITY.","PREDICTED.PERSON.MEASURE","PREDICTED.ITEM.MEASURE","KURTOSIS","MORE.PROBABLE.RESPONSE","RESPONSE.WEIGHT","CODE","PERSON.LABEL","ITEM.LABEL"
26,20,1,1,0.315,0.252,1.365,0.685,-0.089,1.747,-1.836,-1.274,1.747,-0.089,0.212,0,1,1,"NEIMAN, RAYMOND","WATCH BUGS"
26,21,1,1,1.373,0.469,-0.545,-0.373,-0.089,-0.804,0.715,-0.936,-0.804,-0.089,0.501,2,1,1,"NEIMAN, RAYMOND","WATCH BIRD MAKE NEST"
26,22,1,1,0.962,0.477,0.055,0.038,-0.089,-0.009,-0.08,-0.652,-0.009,-0.089,0.477,1,1,1,"NEIMAN, RAYMOND","FIND OUT WHAT ANIMALS EAT"
26,23,1,1,0.199,0.187,1.85,0.801,-0.089,1.947,-2.036,-1.763,1.947,-0.089,0.218,0,1,1,"NEIMAN, RAYMOND","WATCH A RAT"
26,24,1,1,1.125,0.536,-0.171,-0.125,-0.089,-0.32,0.231,-0.801,-0.32,-0.089,0.54,1,1,1,"NEIMAN, RAYMOND","FIND OUT WHAT FLOWERS LIVE ON"
26,25,1,1,0.764,0.446,0.354,0.236,-0.089,0.421,-0.511,-0.697,0.421,-0.089,0.438,1,1,1,"NEIMAN, RAYMOND","TALK W/FRIENDS ABOUT PLANTS"
27,1,1,1,1.294,0.293,-0.543,-0.294,0.14,-0.892,1.032,-0.477,-0.892,0.14,0.208,1,1,1,"DENNY, DON","WATCH BIRDS"
27,2,1,1,1.419,0.483,-0.602,-0.419,0.14,-0.611,0.751,-1.074,-0.611,0.14,0.558,2,1,1,"DENNY, DON","READ BOOKS ON ANIMALS"
27,3,1,1,0.946,0.393,0.087,0.054,0.14,0.279,-0.139,-0.504,0.279,0.14,0.391,1,1,1,"DENNY, DON","READ BOOKS ON PLANTS"
27,4,0,0,0.445,0.288,-0.829,-0.445,0.14,1.802,-1.662,-0.552,-0.656,2.598,0.182,0,1,0,"DENNY, DON","WATCH GRASS CHANGE"
27,5,0,0,0.205,0.19,-0.47,-0.205,0.14,2.189,-2.049,-0.212,0.357,1.972,0.212,0,1,0,"DENNY, DON","FIND BOTTLES AND CANS"
27,6,1,1,0.991,0.401,0.015,0.009,0.14,0.164,-0.024,-0.513,0.164,0.14,0.401,1,1,1,"DENNY, DON","LOOK UP STRANGE ANIMAL OR PLANT"
27,7,1,1,0.622,0.403,0.596,0.378,0.14,0.994,-0.854,-0.789,0.994,0.14,0.381,0,1,1,"DENNY, DON","WATCH ANIMAL MOVE"
27,8,1,1,0.449,0.305,0.998,0.551,0.14,1.641,-1.501,-0.938,1.641,0.14,0.226,0,1,1,"DENNY, DON","LOOK IN SIDEWALK CRACKS"
27,9,0,0,0.766,0.489,-1.096,-0.766,0.14,0.6,-0.46,-0.945,-1.293,2.032,0.494,1,1,0,"DENNY, DON","LEARN WEED NAMES"
27,10,1,1,1.67,0.266,-1.298,-0.67,0.14,-1.57,1.71,-1.257,-1.57,0.14,0.242,2,1,1,"DENNY, DON","LISTEN TO BIRD SING"
27,11,1,1,1.499,0.301,-0.909,-0.499,0.14,-1.372,1.512,-0.798,-1.372,0.14,0.189,2,1,1,"DENNY, DON","FIND WHERE ANIMAL LIVES"
27,12,2,2,1.782,0.17,0.528,0.218,0.14,-1.139,1.279,-0.246,-0.041,-0.959,0.083,2,1,2,"DENNY, DON","GO TO MUSEUM"
27,13,2,2,1.644,0.415,0.552,0.356,0.14,-0.896,1.036,-0.305,0.437,-1.193,0.72,2,1,2,"DENNY, DON","GROW GARDEN"
27,14,1,1,0.935,0.421,0.1,0.065,0.14,0.294,-0.154,-0.554,0.294,0.14,0.419,1,1,1,"DENNY, DON","LOOK AT PICTURES OF PLANTS"
27,15,1,1,1.324,0.432,-0.493,-0.324,0.14,-0.559,0.699,-0.769,-0.559,0.14,0.422,1,1,1,"DENNY, DON","READ ANIMAL STORIES"
27,16,1,1,0.883,0.357,0.197,0.117,0.14,0.468,-0.328,-0.463,0.468,0.14,0.345,1,1,1,"DENNY, DON","MAKE A MAP"
27,17,0,0,1.043,0.451,-1.552,-1.043,0.14,0.045,0.095,-1.584,-2.051,2.236,0.451,1,1,0,"DENNY, DON","WATCH WHAT ANIMALS EAT"
27,18,2,2,1.937,0.074,0.23,0.063,0.14,-2.256,2.396,-0.056,-0.979,-1.137,0.147,2,1,2,"DENNY, DON","GO ON PICNIC"
27,19,2,2,1.868,0.132,0.364,0.132,0.14,-2.161,2.3,-0.132,-0.502,-1.518,0.172,2,1,2,"DENNY, DON","GO TO ZOO"
27,20,1,1,0.377,0.287,1.163,0.623,0.14,1.747,-1.607,-1.124,1.747,0.14,0.243,0,1,1,"DENNY, DON","WATCH BUGS"
27,21,2,2,1.475,0.419,0.811,0.525,0.14,-0.804,0.944,-0.581,0.997,-1.661,0.461,2,1,2,"DENNY, DON","WATCH BIRD MAKE NEST"
27,22,0,0,1.071,0.476,-1.553,-1.071,0.14,-0.009,0.149,-1.586,-2.022,2.153,0.475,1,1,0,"DENNY, DON","FIND OUT WHAT ANIMALS EAT"
27,23,2,2,0.247,0.228,3.675,1.753,0.14,1.947,-1.807,-3.869,3.739,-1.652,0.266,0,1,2,"DENNY, DON","WATCH A RAT"
27,24,2,2,1.245,0.51,1.057,0.755,0.14,-0.32,0.46,-0.897,1.496,-1.677,0.524,1,1,2,"DENNY, DON","FIND OUT WHAT FLOWERS LIVE ON"
27,25,1,1,0.868,0.463,0.194,0.132,0.14,0.421,-0.281,-0.655,0.421,0.14,0.46,1,1,1,"DENNY, DON","TALK W/FRIENDS ABOUT PLANTS"
28,1,2,2,1.362,0.294,1.176,0.638,0.374,-0.892,1.265,-0.932,1.879,-2.397,0.183,1,1,2,"ALLEN, PETER","WATCH BIRDS"
28,2,2,2,1.524,0.42,0.735,0.476,0.374,-0.611,0.984,-0.496,1.065,-1.302,0.513,2,1,2,"ALLEN, PETER","READ BOOKS ON ANIMALS"
28,3,1,1,1.037,0.393,-0.06,-0.037,0.374,0.279,0.095,-0.502,0.279,0.374,0.392,1,1,1,"ALLEN, PETER","READ BOOKS ON PLANTS"
28,4,1,1,0.515,0.309,0.873,0.485,0.374,1.802,-1.428,-0.786,1.802,0.374,0.205,0,1,1,"ALLEN, PETER","WATCH GRASS CHANGE"
28,5,1,1,0.254,0.23,1.556,0.746,0.374,2.189,-1.815,-1.546,2.189,0.374,0.258,0,1,1,"ALLEN, PETER","FIND BOTTLES AND CANS"
28,6,0,0,1.084,0.4,-1.715,-1.084,0.374,0.164,0.21,-1.825,-2.106,2.643,0.395,1,1,0,"ALLEN, PETER","LOOK UP STRANGE ANIMAL OR PLANT"
28,7,2,2,0.719,0.431,1.952,1.281,0.374,0.994,-0.62,-2.169,3.05,-1.683,0.416,1,1,2,"ALLEN, PETER","WATCH ANIMAL MOVE"
28,8,0,0,0.523,0.332,-0.909,-0.523,0.374,1.641,-1.267,-0.659,-0.641,2.656,0.257,0,1,0,"ALLEN, PETER","LOOK IN SIDEWALK CRACKS"
28,9,0,0,0.883,0.511,-1.236,-0.883,0.374,0.6,-0.226,-1.138,-1.293,2.266,0.512,1,1,0,"ALLEN, PETER","LEARN WEED NAMES"
28,10,2,2,1.728,0.229,0.569,0.272,0.374,-1.57,1.943,-0.297,0.473,-1.67,0.208,2,1,2,"ALLEN, PETER","LISTEN TO BIRD SING"
28,11,1,1,1.567,0.281,-1.069,-0.567,0.374,-1.372,1.746,-0.922,-1.372,0.374,0.169,2,1,1,"ALLEN, PETER","FIND WHERE ANIMAL LIVES"
28,12,2,2,1.819,0.148,0.469,0.181,0.374,-1.139,1.513,-0.199,-0.041,-0.725,0.082,2,1,2,"ALLEN, PETER","GO TO MUSEUM"
28,13,2,2,1.73,0.322,0.475,0.27,0.374,-0.896,1.27,-0.232,0.437,-0.96,0.606,2,1,2,"ALLEN, PETER","GROW GARDEN"
28,14,1,1,1.034,0.422,-0.052,-0.034,0.374,0.294,0.08,-0.55,0.294,0.374,0.422,1,1,1,"ALLEN, PETER","LOOK AT PICTURES OF PLANTS"
28,15,2,2,1.421,0.398,0.918,0.579,0.374,-0.559,0.933,-0.697,1.448,-1.633,0.384,2,1,2,"ALLEN, PETER","READ ANIMAL STORIES"
28,16,1,1,0.966,0.358,0.057,0.034,0.374,0.468,-0.095,-0.445,0.468,0.374,0.357,1,1,1,"ALLEN, PETER","MAKE A MAP"
28,17,0,0,1.147,0.443,-1.723,-1.147,0.374,0.045,0.328,-1.84,-2.051,2.47,0.437,1,1,0,"ALLEN, PETER","WATCH WHAT ANIMALS EAT"
28,18,2,2,1.952,0.055,0.202,0.048,0.374,-2.256,2.63,-0.044,-0.979,-0.904,0.103,2,1,2,"ALLEN, PETER","GO ON PICNIC"
28,19,2,2,1.895,0.105,0.323,0.105,0.374,-2.161,2.534,-0.104,-0.502,-1.285,0.133,2,1,2,"ALLEN, PETER","GO TO ZOO"
28,20,0,0,0.448,0.323,-0.789,-0.448,0.374,1.747,-1.373,-0.529,-0.373,2.493,0.278,0,1,0,"ALLEN, PETER","WATCH BUGS"
28,21,1,1,1.566,0.364,-0.938,-0.566,0.374,-0.804,1.178,-1.156,-0.804,0.374,0.412,2,1,1,"ALLEN, PETER","WATCH BIRD MAKE NEST"
28,22,2,2,1.181,0.463,1.203,0.819,0.374,-0.009,0.383,-1.083,2.003,-1.639,0.459,1,1,2,"ALLEN, PETER","FIND OUT WHAT ANIMALS EAT"
28,23,0,0,0.305,0.275,-0.583,-0.305,0.374,1.947,-1.573,-0.32,0.154,2.166,0.32,0,1,0,"ALLEN, PETER","WATCH A RAT"
28,24,1,1,1.36,0.47,-0.525,-0.36,0.374,-0.32,0.694,-0.915,-0.32,0.374,0.497,2,1,1,"ALLEN, PETER","FIND OUT WHAT FLOWERS LIVE ON"
28,25,1,1,0.977,0.471,0.033,0.023,0.374,0.421,-0.048,-0.637,0.421,0.374,0.471,1,1,1,"ALLEN, PETER","TALK W/FRIENDS ABOUT PLANTS"
29,1,1,1,0.86,0.284,0.263,0.14,-1.391,-0.892,-0.499,-0.362,-0.892,-1.391,0.26,1,1,1,"LANDMAN, ALAN","WATCH BIRDS"
29,2,0,0,0.567,0.476,-0.823,-0.567,-1.391,-0.611,-0.78,-0.602,-2.286,0.285,0.553,0,1,0,"LANDMAN, ALAN","READ BOOKS ON ANIMALS"
29,3,0,0,0.403,0.285,-0.756,-0.403,-1.391,0.279,-1.669,-0.48,-2.02,0.908,0.205,0,1,0,"LANDMAN, ALAN","READ BOOKS ON PLANTS"
29,4,0,0,0.134,0.119,-0.389,-0.134,-1.391,1.802,-3.193,-0.143,-0.656,1.067,0.092,0,1,0,"LANDMAN, ALAN","WATCH GRASS CHANGE"
29,5,1,1,0.047,0.046,4.434,0.953,-1.391,2.189,-3.579,-3.091,2.189,-1.391,0.048,0,1,1,"LANDMAN, ALAN","FIND BOTTLES AND CANS"
29,6,0,0,0.43,0.298,-0.787,-0.43,-1.391,0.164,-1.554,-0.516,-2.106,0.879,0.222,0,1,0,"LANDMAN, ALAN","LOOK UP STRANGE ANIMAL OR PLANT"
29,7,1,1,0.188,0.167,1.99,0.812,-1.391,0.994,-2.385,-1.748,0.994,-1.391,0.152,0,1,1,"LANDMAN, ALAN","WATCH ANIMAL MOVE"
29,8,0,0,0.131,0.118,-0.382,-0.131,-1.391,1.641,-3.031,-0.138,-0.641,0.891,0.097,0,1,0,"LANDMAN, ALAN","LOOK IN SIDEWALK CRACKS"
29,9,0,0,0.229,0.206,-0.505,-0.229,-1.391,0.6,-1.99,-0.241,-1.293,0.501,0.217,0,1,0,"LANDMAN, ALAN","LEARN WEED NAMES"
29,10,1,1,1.084,0.465,-0.123,-0.084,-1.391,-1.57,0.179,-0.639,-1.57,-1.391,0.464,1,1,1,"LANDMAN, ALAN","LISTEN TO BIRD SING"
29,11,1,1,0.994,0.339,0.011,0.006,-1.391,-1.372,-0.019,-0.414,-1.372,-1.391,0.339,1,1,1,"LANDMAN, ALAN","FIND WHERE ANIMAL LIVES"
29,12,1,1,1.437,0.246,-0.882,-0.437,-1.391,-1.139,-0.251,-0.575,-2.238,-0.292,0.064,1,1,1,"LANDMAN, ALAN","GO TO MUSEUM"
29,13,0,0,0.645,0.65,-0.8,-0.645,-1.391,-0.896,-0.495,-0.57,-2.229,-0.058,0.811,0,1,0,"LANDMAN, ALAN","GROW GARDEN"
29,14,0,0,0.374,0.279,-0.708,-0.374,-1.391,0.294,-1.684,-0.433,-1.901,0.804,0.22,0,1,0,"LANDMAN, ALAN","LOOK AT PICTURES OF PLANTS"
29,15,0,0,0.62,0.413,-0.964,-0.62,-1.391,-0.559,-0.832,-0.757,-2.566,0.616,0.401,0,1,0,"LANDMAN, ALAN","READ ANIMAL STORIES"
29,16,0,0,0.383,0.267,-0.742,-0.383,-1.391,0.468,-1.859,-0.459,-1.962,1.04,0.169,0,1,0,"LANDMAN, ALAN","MAKE A MAP"
29,17,0,0,0.422,0.313,-0.755,-0.422,-1.391,0.045,-1.436,-0.491,-2.051,0.706,0.273,0,1,0,"LANDMAN, ALAN","WATCH WHAT ANIMALS EAT"
29,18,2,2,1.585,0.495,0.59,0.415,-1.391,-2.256,0.865,-0.341,-0.979,-2.668,0.835,2,1,2,"LANDMAN, ALAN","GO ON PICNIC"
29,19,2,2,1.432,0.481,0.819,0.568,-1.391,-2.161,0.77,-0.598,-0.502,-3.049,0.564,2,1,2,"LANDMAN, ALAN","GO TO ZOO"
29,20,1,1,0.101,0.094,2.93,0.899,-1.391,1.747,-3.137,-2.327,1.747,-1.391,0.086,0,1,1,"LANDMAN, ALAN","WATCH BUGS"
29,21,1,1,0.689,0.493,0.443,0.311,-1.391,-0.804,-0.587,-0.892,-0.804,-1.391,0.518,0,1,1,"LANDMAN, ALAN","WATCH BIRD MAKE NEST"
29,22,0,0,0.419,0.322,-0.738,-0.419,-1.391,-0.009,-1.381,-0.477,-2.022,0.622,0.303,0,1,0,"LANDMAN, ALAN","FIND OUT WHAT ANIMALS EAT"
29,23,2,2,0.057,0.056,8.234,1.943,-1.391,1.947,-3.337,-6.732,3.739,-3.183,0.06,0,1,2,"LANDMAN, ALAN","WATCH A RAT"
29,24,0,0,0.478,0.389,-0.767,-0.478,-1.391,-0.32,-1.07,-0.525,-2.137,0.426,0.429,0,1,0,"LANDMAN, ALAN","FIND OUT WHAT FLOWERS LIVE ON"
29,25,0,0,0.302,0.249,-0.605,-0.302,-1.391,0.421,-1.812,-0.332,-1.614,0.645,0.228,0,1,0,"LANDMAN, ALAN","TALK W/FRIENDS ABOUT PLANTS"
30,1,1,1,0.932,0.28,0.128,0.068,-1.135,-0.892,-0.243,-0.335,-0.892,-1.134,0.274,1,1,1,"NORDGREN, JAN SWEDE","WATCH BIRDS"
30,2,0,0,0.698,0.538,-0.951,-0.698,-1.135,-0.611,-0.524,-0.764,-2.286,0.541,0.584,0,1,0,"NORDGREN, JAN SWEDE","READ BOOKS ON ANIMALS"
30,3,0,0,0.48,0.315,-0.856,-0.48,-1.135,0.279,-1.413,-0.593,-2.02,1.164,0.234,0,1,0,"NORDGREN, JAN SWEDE","READ BOOKS ON PLANTS"
30,4,0,0,0.168,0.145,-0.442,-0.168,-1.135,1.802,-2.936,-0.181,-0.656,1.324,0.105,0,1,0,"NORDGREN, JAN SWEDE","WATCH GRASS CHANGE"
30,5,0,0,0.06,0.059,-0.248,-0.06,-1.135,2.189,-3.323,-0.061,0.357,0.697,0.062,0,1,0,"NORDGREN, JAN SWEDE","FIND BOTTLES AND CANS"
30,6,0,0,0.51,0.329,-0.89,-0.51,-1.135,0.164,-1.298,-0.636,-2.106,1.135,0.255,0,1,0,"NORDGREN, JAN SWEDE","LOOK UP STRANGE ANIMAL OR PLANT"
30,7,0,0,0.235,0.202,-0.523,-0.235,-1.135,0.994,-2.128,-0.254,-1.063,0.922,0.182,0,1,0,"NORDGREN, JAN SWEDE","WATCH ANIMAL MOVE"
30,8,0,0,0.165,0.144,-0.434,-0.165,-1.135,1.641,-2.775,-0.176,-0.641,1.148,0.115,0,1,0,"NORDGREN, JAN SWEDE","LOOK IN SIDEWALK CRACKS"
30,9,0,0,0.287,0.251,-0.574,-0.287,-1.135,0.6,-1.734,-0.307,-1.293,0.758,0.265,0,1,0,"NORDGREN, JAN SWEDE","LEARN WEED NAMES"
30,10,2,2,1.201,0.451,1.189,0.799,-1.135,-1.57,0.435,-1.06,0.473,-3.178,0.444,1,1,2,"NORDGREN, JAN SWEDE","LISTEN TO BIRD SING"
30,11,1,1,1.081,0.339,-0.138,-0.081,-1.135,-1.372,0.238,-0.424,-1.372,-1.135,0.333,1,1,1,"NORDGREN, JAN SWEDE","FIND WHERE ANIMAL LIVES"
30,12,2,2,1.501,0.25,0.998,0.499,-1.135,-1.139,0.005,-0.691,-0.041,-2.233,0.063,2,1,2,"NORDGREN, JAN SWEDE","GO TO MUSEUM"
30,13,2,2,0.822,0.728,1.38,1.178,-1.135,-0.896,-0.238,-1.234,0.437,-2.468,0.775,0,1,2,"NORDGREN, JAN SWEDE","GROW GARDEN"
30,14,0,0,0.45,0.315,-0.802,-0.45,-1.135,0.294,-1.428,-0.538,-1.901,1.06,0.253,0,1,0,"NORDGREN, JAN SWEDE","LOOK AT PICTURES OF PLANTS"
30,15,0,0,0.73,0.447,-1.093,-0.73,-1.135,-0.559,-0.575,-0.93,-2.566,0.873,0.439,1,1,0,"NORDGREN, JAN SWEDE","READ ANIMAL STORIES"
30,16,0,0,0.455,0.294,-0.84,-0.455,-1.135,0.468,-1.603,-0.566,-1.962,1.296,0.191,0,1,0,"NORDGREN, JAN SWEDE","MAKE A MAP"
30,17,0,0,0.508,0.353,-0.855,-0.508,-1.135,0.045,-1.18,-0.61,-2.051,0.962,0.314,0,1,0,"NORDGREN, JAN SWEDE","WATCH WHAT ANIMALS EAT"
30,18,2,2,1.696,0.377,0.495,0.304,-1.135,-2.256,1.121,-0.25,-0.979,-2.412,0.724,2,1,2,"NORDGREN, JAN SWEDE","GO ON PICNIC"
30,19,2,2,1.546,0.409,0.71,0.454,-1.135,-2.161,1.026,-0.468,-0.502,-2.793,0.512,2,1,2,"NORDGREN, JAN SWEDE","GO TO ZOO"
30,20,0,0,0.128,0.117,-0.374,-0.128,-1.135,1.747,-2.881,-0.134,-0.373,0.985,0.105,0,1,0,"NORDGREN, JAN SWEDE","WATCH BUGS"
30,21,1,1,0.82,0.531,0.247,0.18,-1.135,-0.804,-0.331,-0.829,-0.804,-1.135,0.541,1,1,1,"NORDGREN, JAN SWEDE","WATCH BIRD MAKE NEST"
30,22,2,2,0.507,0.366,2.468,1.493,-1.135,-0.009,-1.125,-2.846,2.003,-3.147,0.348,0,1,2,"NORDGREN, JAN SWEDE","FIND OUT WHAT ANIMALS EAT"
30,23,1,1,0.073,0.071,3.472,0.927,-1.135,1.947,-3.081,-2.677,1.947,-1.135,0.078,0,1,1,"NORDGREN, JAN SWEDE","WATCH A RAT"
30,24,0,0,0.585,0.445,-0.877,-0.585,-1.135,-0.32,-0.814,-0.661,-2.137,0.683,0.478,0,1,0,"NORDGREN, JAN SWEDE","FIND OUT WHAT FLOWERS LIVE ON"
30,25,0,0,0.371,0.292,-0.686,-0.371,-1.135,0.421,-1.556,-0.418,-1.614,0.901,0.268,0,1,0,"NORDGREN, JAN SWEDE","TALK W/FRIENDS ABOUT PLANTS"
31,1,2,2,1.433,0.29,1.053,0.567,0.614,-0.892,1.505,-0.787,1.879,-2.156,0.16,1,1,2,"SABILE, JACK","WATCH BIRDS"
31,2,2,2,1.617,0.353,0.645,0.383,0.614,-0.611,1.225,-0.393,1.065,-1.061,0.452,2,1,2,"SABILE, JACK","READ BOOKS ON ANIMALS"
31,3,1,1,1.131,0.389,-0.211,-0.131,0.614,0.279,0.335,-0.522,0.279,0.614,0.379,1,1,1,"SABILE, JACK","READ BOOKS ON PLANTS"
31,4,1,1,0.591,0.325,0.717,0.409,0.614,1.802,-1.188,-0.678,1.802,0.614,0.234,1,1,1,"SABILE, JACK","WATCH GRASS CHANGE"
31,5,0,0,0.315,0.277,-0.598,-0.315,0.614,2.189,-1.575,-0.334,0.357,2.445,0.311,0,1,0,"SABILE, JACK","FIND BOTTLES AND CANS"
31,6,1,1,1.179,0.393,-0.286,-0.179,0.614,0.164,0.45,-0.554,0.164,0.614,0.375,1,1,1,"SABILE, JACK","LOOK UP STRANGE ANIMAL OR PLANT"
31,7,1,1,0.825,0.451,0.26,0.175,0.614,0.994,-0.38,-0.657,0.994,0.614,0.445,1,1,1,"SABILE, JACK","WATCH ANIMAL MOVE"
31,8,1,1,0.606,0.355,0.662,0.394,0.614,1.641,-1.027,-0.713,1.641,0.614,0.292,1,1,1,"SABILE, JACK","LOOK IN SIDEWALK CRACKS"
31,9,1,1,1.007,0.518,-0.01,-0.007,0.614,0.6,0.014,-0.73,0.6,0.614,0.518,1,1,1,"SABILE, JACK","LEARN WEED NAMES"
31,10,2,2,1.778,0.192,0.505,0.222,0.614,-1.57,2.184,-0.238,0.473,-1.429,0.176,2,1,2,"SABILE, JACK","LISTEN TO BIRD SING"
31,11,2,2,1.631,0.257,0.727,0.369,0.614,-1.372,1.986,-0.441,1.135,-1.893,0.152,2,1,2,"SABILE, JACK","FIND WHERE ANIMAL LIVES"
31,12,2,2,1.852,0.126,0.416,0.148,0.614,-1.139,1.753,-0.16,-0.041,-0.485,0.078,2,1,2,"SABILE, JACK","GO TO MUSEUM"
31,13,1,1,1.798,0.243,-1.618,-0.798,0.614,-0.896,1.51,-2.118,-0.896,0.614,0.478,2,1,1,"SABILE, JACK","GROW GARDEN"
31,14,0,0,1.135,0.417,-1.758,-1.135,0.614,0.294,0.32,-1.897,-1.901,2.809,0.409,1,1,0,"SABILE, JACK","LOOK AT PICTURES OF PLANTS"
31,15,1,1,1.512,0.358,-0.855,-0.512,0.614,-0.559,1.173,-0.969,-0.559,0.614,0.342,2,1,1,"SABILE, JACK","READ ANIMAL STORIES"
31,16,1,1,1.052,0.358,-0.087,-0.052,0.614,0.468,0.146,-0.447,0.468,0.614,0.356,1,1,1,"SABILE, JACK","MAKE A MAP"
31,17,1,1,1.252,0.427,-0.386,-0.252,0.614,0.045,0.568,-0.674,0.045,0.614,0.411,1,1,1,"SABILE, JACK","WATCH WHAT ANIMALS EAT"
31,18,2,2,1.964,0.041,0.178,0.036,0.614,-2.256,2.87,-0.034,-0.979,-0.664,0.072,2,1,2,"SABILE, JACK","GO ON PICNIC"
31,19,2,2,1.918,0.083,0.286,0.082,0.614,-2.161,2.774,-0.082,-0.502,-1.044,0.102,2,1,2,"SABILE, JACK","GO TO ZOO"
31,20,1,1,0.53,0.358,0.785,0.47,0.614,1.747,-1.133,-0.864,1.747,0.614,0.316,0,1,1,"SABILE, JACK","WATCH BUGS"
31,21,2,2,1.647,0.309,0.635,0.353,0.614,-0.804,1.418,-0.375,0.997,-1.187,0.355,2,1,2,"SABILE, JACK","WATCH BIRD MAKE NEST"
31,22,1,1,1.29,0.44,-0.437,-0.29,0.614,-0.009,0.623,-0.742,-0.009,0.614,0.431,1,1,1,"SABILE, JACK","FIND OUT WHAT ANIMALS EAT"
31,23,1,1,0.378,0.328,1.087,0.622,0.614,1.947,-1.333,-1.257,1.947,0.614,0.379,0,1,1,"SABILE, JACK","WATCH A RAT"
31,24,1,1,1.467,0.419,-0.721,-0.467,0.614,-0.32,0.934,-1.014,-0.32,0.614,0.456,2,1,1,"SABILE, JACK","FIND OUT WHAT FLOWERS LIVE ON"
31,25,1,1,1.09,0.467,-0.132,-0.09,0.614,0.421,0.192,-0.645,0.421,0.614,0.466,1,1,1,"SABILE, JACK","TALK W/FRIENDS ABOUT PLANTS"
32,1,1,1,1.26,0.292,-0.482,-0.26,0.025,-0.892,0.917,-0.445,-0.892,0.025,0.221,1,1,1,"ROSSNER, JACK","WATCH BIRDS"
32,2,2,2,1.361,0.512,0.892,0.639,0.025,-0.611,0.636,-0.689,1.065,-1.65,0.573,2,1,2,"ROSSNER, JACK","READ BOOKS ON ANIMALS"
32,3,1,1,0.9,0.391,0.159,0.1,0.025,0.279,-0.254,-0.512,0.279,0.025,0.385,1,1,1,"ROSSNER, JACK","READ BOOKS ON PLANTS"
32,4,0,0,0.413,0.277,-0.784,-0.413,0.025,1.802,-1.777,-0.503,-0.656,2.483,0.172,0,1,0,"ROSSNER, JACK","WATCH GRASS CHANGE"
32,5,0,0,0.184,0.172,-0.444,-0.184,0.025,2.189,-2.164,-0.19,0.357,1.857,0.192,0,1,0,"ROSSNER, JACK","FIND BOTTLES AND CANS"
32,6,1,1,0.944,0.401,0.088,0.056,0.025,0.164,-0.139,-0.517,0.164,0.025,0.399,1,1,1,"ROSSNER, JACK","LOOK UP STRANGE ANIMAL OR PLANT"
32,7,0,0,0.576,0.387,-0.926,-0.576,0.025,0.994,-0.969,-0.703,-1.063,2.081,0.362,0,1,0,"ROSSNER, JACK","WATCH ANIMAL MOVE"
32,8,0,0,0.415,0.291,-0.769,-0.415,0.025,1.641,-1.616,-0.495,-0.641,2.307,0.213,0,1,0,"ROSSNER, JACK","LOOK IN SIDEWALK CRACKS"
32,9,1,1,0.711,0.474,0.42,0.289,0.025,0.6,-0.575,-0.815,0.6,0.025,0.481,1,1,1,"ROSSNER, JACK","LEARN WEED NAMES"
32,10,1,1,1.638,0.286,-1.194,-0.638,0.025,-1.57,1.595,-1.182,-1.57,0.025,0.26,2,1,1,"ROSSNER, JACK","LISTEN TO BIRD SING"
32,11,2,2,1.464,0.309,0.965,0.536,0.025,-1.372,1.397,-0.706,1.135,-2.482,0.201,2,1,2,"ROSSNER, JACK","FIND WHERE ANIMAL LIVES"
32,12,2,2,1.762,0.181,0.559,0.238,0.025,-1.139,1.164,-0.272,-0.041,-1.074,0.083,2,1,2,"ROSSNER, JACK","GO TO MUSEUM"
32,13,2,2,1.594,0.465,0.596,0.406,0.025,-0.896,0.921,-0.349,0.437,-1.308,0.764,2,1,2,"ROSSNER, JACK","GROW GARDEN"
32,14,1,1,0.887,0.418,0.175,0.113,0.025,0.294,-0.269,-0.564,0.294,0.025,0.413,1,1,1,"ROSSNER, JACK","LOOK AT PICTURES OF PLANTS"
32,15,1,1,1.273,0.446,-0.41,-0.273,0.025,-0.559,0.584,-0.735,-0.559,0.025,0.438,1,1,1,"ROSSNER, JACK","READ ANIMAL STORIES"
32,16,0,0,0.842,0.355,-1.412,-0.842,0.025,0.468,-0.443,-1.311,-1.962,2.455,0.335,1,1,0,"ROSSNER, JACK","MAKE A MAP"
32,17,1,1,0.991,0.452,0.014,0.009,0.025,0.045,-0.02,-0.601,0.045,0.025,0.452,1,1,1,"ROSSNER, JACK","WATCH WHAT ANIMALS EAT"
32,18,2,2,1.928,0.086,0.245,0.072,0.025,-2.256,2.281,-0.064,-0.979,-1.253,0.174,2,1,2,"ROSSNER, JACK","GO ON PICNIC"
32,19,1,1,1.852,0.148,-2.212,-0.852,0.025,-2.161,2.185,-2.067,-2.161,0.025,0.195,2,1,1,"ROSSNER, JACK","GO TO ZOO"
32,20,0,0,0.345,0.269,-0.665,-0.345,0.025,1.747,-1.722,-0.391,-0.373,2.144,0.227,0,1,0,"ROSSNER, JACK","WATCH BUGS"
32,21,2,2,1.425,0.445,0.862,0.575,0.025,-0.804,0.829,-0.644,0.997,-1.776,0.483,2,1,2,"ROSSNER, JACK","WATCH BIRD MAKE NEST"
